city,scenario,year,model,tas_C,pr_mm_day
Anchorage,historical,1872,CESM2,-0.289,4.2
Anchorage,historical,1873,CESM2,0.168,3.99
Anchorage,historical,1874,CESM2,0.438,4.262
Anchorage,historical,1875,CESM2,-0.461,3.804
Anchorage,historical,1876,CESM2,1.059,4.664
Anchorage,historical,1877,CESM2,1.071,4.704
Anchorage,historical,1878,CESM2,-2.137,3.227
Anchorage,historical,1879,CESM2,2.194,4.677
Anchorage,historical,1880,CESM2,2.503,4.874
Anchorage,historical,1881,CESM2,2.018,3.913
Anchorage,historical,1882,CESM2,0.768,4.823
Anchorage,historical,1883,CESM2,0.756,4.044
Anchorage,historical,1884,CESM2,2.053,5.61
Anchorage,historical,1885,CESM2,-0.62,3.778
Anchorage,historical,1886,CESM2,-0.177,4.047
Anchorage,historical,1887,CESM2,0.941,4.698
Anchorage,historical,1888,CESM2,-1.445,3.689
Anchorage,historical,1889,CESM2,2.085,4.397
Anchorage,historical,1890,CESM2,0.11,4.051
Anchorage,historical,1891,CESM2,1.092,4.32
Anchorage,historical,1892,CESM2,2.107,4.442
Anchorage,historical,1893,CESM2,2.162,4.568
Anchorage,historical,1894,CESM2,0.904,4.182
Anchorage,historical,1895,CESM2,0.336,4.212
Anchorage,historical,1896,CESM2,2.697,5.175
Anchorage,historical,1897,CESM2,0.791,4.277
Anchorage,historical,1898,CESM2,-2.535,3.644
Anchorage,historical,1899,CESM2,-0.813,4.184
Anchorage,historical,1900,CESM2,1.102,4.6
Anchorage,historical,1901,CESM2,1.161,5.396
Anchorage,historical,1902,CESM2,-1.557,3.224
Anchorage,historical,1903,CESM2,-1.32,5.135
Anchorage,historical,1904,CESM2,1.935,4.842
Anchorage,historical,1905,CESM2,0.372,4.214
Anchorage,historical,1906,CESM2,1.674,4.729
Anchorage,historical,1907,CESM2,0.065,3.885
Anchorage,historical,1908,CESM2,1.501,4.204
Anchorage,historical,1909,CESM2,0.859,5.082
Anchorage,historical,1910,CESM2,-0.551,3.988
Anchorage,historical,1911,CESM2,0.701,5.422
Anchorage,historical,1912,CESM2,-0.003,4.809
Anchorage,historical,1913,CESM2,-1.085,4.231
Anchorage,historical,1914,CESM2,0.136,4.519
Anchorage,historical,1915,CESM2,-0.402,5.623
Anchorage,historical,1916,CESM2,0.216,3.51
Anchorage,historical,1917,CESM2,0.437,4.327
Anchorage,historical,1918,CESM2,-0.437,4.899
Anchorage,historical,1919,CESM2,1.753,4.002
Anchorage,historical,1920,CESM2,1.537,4.247
Anchorage,historical,1921,CESM2,1.021,5.157
Anchorage,historical,1922,CESM2,0.181,4.775
Anchorage,historical,1923,CESM2,-1.002,3.515
Anchorage,historical,1924,CESM2,0.656,3.951
Anchorage,historical,1925,CESM2,1.732,4.788
Anchorage,historical,1926,CESM2,1.991,4.724
Anchorage,historical,1927,CESM2,0.611,4.669
Anchorage,historical,1928,CESM2,0.77,3.707
Anchorage,historical,1929,CESM2,1.98,5.102
Anchorage,historical,1930,CESM2,0.138,4.665
Anchorage,historical,1931,CESM2,-0.862,4.069
Anchorage,historical,1932,CESM2,2.247,4.795
Anchorage,historical,1933,CESM2,-1.329,3.778
Anchorage,historical,1934,CESM2,-1.513,3.775
Anchorage,historical,1935,CESM2,-0.604,4.347
Anchorage,historical,1936,CESM2,1.484,4.199
Anchorage,historical,1937,CESM2,-0.455,3.952
Anchorage,historical,1938,CESM2,-2.096,4.171
Anchorage,historical,1939,CESM2,-0.833,4.98
Anchorage,historical,1940,CESM2,0.631,4.741
Anchorage,historical,1941,CESM2,-0.112,4.134
Anchorage,historical,1942,CESM2,1.981,4.53
Anchorage,historical,1943,CESM2,0.571,4.679
Anchorage,historical,1944,CESM2,1.116,4.964
Anchorage,historical,1945,CESM2,0.132,5.649
Anchorage,historical,1946,CESM2,0.363,4.816
Anchorage,historical,1947,CESM2,-0.482,4.62
Anchorage,historical,1948,CESM2,0.155,3.808
Anchorage,historical,1949,CESM2,0.256,4.538
Anchorage,historical,1950,CESM2,0.443,3.844
Anchorage,historical,1951,CESM2,-0.657,4.364
Anchorage,historical,1952,CESM2,2.34,4.87
Anchorage,historical,1953,CESM2,0.262,3.592
Anchorage,historical,1954,CESM2,0.945,3.763
Anchorage,historical,1955,CESM2,-0.398,4.039
Anchorage,historical,1956,CESM2,2.202,4.58
Anchorage,historical,1957,CESM2,1.034,5.23
Anchorage,historical,1958,CESM2,-0.495,4.534
Anchorage,historical,1959,CESM2,-0.008,3.867
Anchorage,historical,1960,CESM2,2.633,4.296
Anchorage,historical,1961,CESM2,2.149,5.509
Anchorage,historical,1962,CESM2,1.349,5.154
Anchorage,historical,1963,CESM2,0.446,4.439
Anchorage,historical,1964,CESM2,0.801,4.247
Anchorage,historical,1965,CESM2,-3.78,3.851
Anchorage,historical,1966,CESM2,0.43,4.53
Anchorage,historical,1967,CESM2,-1.881,3.936
Anchorage,historical,1968,CESM2,-1.066,4.331
Anchorage,historical,1969,CESM2,-0.399,3.876
Anchorage,historical,1970,CESM2,2.074,5.564
Anchorage,historical,1971,CESM2,-1.327,4.648
Anchorage,historical,1972,CESM2,-0.058,4.305
Anchorage,historical,1973,CESM2,-1.248,4.528
Anchorage,historical,1974,CESM2,1.419,4.22
Anchorage,historical,1975,CESM2,1.731,5.259
Anchorage,historical,1976,CESM2,-0.33,4.463
Anchorage,historical,1977,CESM2,1.617,4.404
Anchorage,historical,1978,CESM2,0.225,3.717
Anchorage,historical,1979,CESM2,0.433,4.31
Anchorage,historical,1980,CESM2,-0.216,3.751
Anchorage,historical,1981,CESM2,1.418,4.797
Anchorage,historical,1982,CESM2,1.161,4.837
Anchorage,historical,1983,CESM2,1.538,4.25
Anchorage,historical,1984,CESM2,0.664,4.399
Anchorage,historical,1985,CESM2,1.977,4.93
Anchorage,historical,1986,CESM2,0.657,4.589
Anchorage,historical,1987,CESM2,0.646,4.494
Anchorage,historical,1988,CESM2,1.414,4.601
Anchorage,historical,1989,CESM2,1.633,4.543
Anchorage,historical,1990,CESM2,1.211,4.739
Anchorage,historical,1991,CESM2,-0.522,3.699
Anchorage,historical,1992,CESM2,0.431,5.169
Anchorage,historical,1993,CESM2,0.223,4.669
Anchorage,historical,1994,CESM2,0.97,4.983
Anchorage,historical,1995,CESM2,-0.86,4.028
Anchorage,historical,1996,CESM2,2.265,4.384
Anchorage,historical,1997,CESM2,2.75,4.942
Anchorage,historical,1998,CESM2,2.603,5.107
Anchorage,historical,1999,CESM2,-0.294,3.612
Anchorage,historical,2000,CESM2,0.431,4.361
Anchorage,historical,2001,CESM2,2.06,4.302
Anchorage,historical,2002,CESM2,3.85,5.633
Anchorage,historical,2003,CESM2,2.47,4.626
Anchorage,historical,2004,CESM2,0.703,4.687
Anchorage,historical,2005,CESM2,2.211,5.172
Anchorage,historical,2006,CESM2,1.391,4.77
Anchorage,historical,2007,CESM2,2.554,5.094
Anchorage,historical,2008,CESM2,4.66,5.928
Anchorage,historical,2009,CESM2,2.186,5.538
Anchorage,historical,2010,CESM2,-0.66,4.867
Anchorage,historical,2011,CESM2,0.605,4.08
Anchorage,historical,2012,CESM2,-1.015,3.813
Anchorage,historical,2013,CESM2,0.162,4.206
Anchorage,historical,2014,CESM2,1.568,4.419
Anchorage,ssp126,2015,CESM2,0.257,3.725
Anchorage,ssp126,2016,CESM2,1.92,4.68
Anchorage,ssp126,2017,CESM2,2.163,5.197
Anchorage,ssp126,2018,CESM2,3.747,4.958
Anchorage,ssp126,2019,CESM2,4.029,4.15
Anchorage,ssp126,2020,CESM2,1.156,5.454
Anchorage,ssp126,2021,CESM2,0.598,3.918
Anchorage,ssp126,2022,CESM2,3.398,5.575
Anchorage,ssp126,2023,CESM2,4.084,5.647
Anchorage,ssp126,2024,CESM2,2.273,4.465
Anchorage,ssp126,2025,CESM2,4.384,5.26
Anchorage,ssp126,2026,CESM2,1.475,4.226
Anchorage,ssp126,2027,CESM2,2.09,4.108
Anchorage,ssp126,2028,CESM2,3.748,4.406
Anchorage,ssp126,2029,CESM2,1.838,4.377
Anchorage,ssp126,2030,CESM2,2.074,4.909
Anchorage,ssp126,2031,CESM2,2.608,4.604
Anchorage,ssp126,2032,CESM2,1.145,3.96
Anchorage,ssp126,2033,CESM2,3.124,4.13
Anchorage,ssp126,2034,CESM2,4.788,5.584
Anchorage,ssp126,2035,CESM2,3.684,4.38
Anchorage,ssp126,2036,CESM2,4.054,4.569
Anchorage,ssp126,2037,CESM2,3.409,4.969
Anchorage,ssp126,2038,CESM2,1.486,4.122
Anchorage,ssp126,2039,CESM2,4.121,5.078
Anchorage,ssp126,2040,CESM2,4.592,5.114
Anchorage,ssp126,2041,CESM2,1.75,4.464
Anchorage,ssp126,2042,CESM2,2.619,4.778
Anchorage,ssp126,2043,CESM2,3.094,4.812
Anchorage,ssp126,2044,CESM2,2.881,3.857
Anchorage,ssp126,2045,CESM2,3.077,4.339
Anchorage,ssp126,2046,CESM2,4.66,4.549
Anchorage,ssp126,2047,CESM2,3.118,4.955
Anchorage,ssp126,2048,CESM2,2.469,4.305
Anchorage,ssp126,2049,CESM2,5.408,6.341
Anchorage,ssp126,2050,CESM2,2.764,4.353
Anchorage,ssp126,2051,CESM2,4.388,5.72
Anchorage,ssp126,2052,CESM2,3.947,4.803
Anchorage,ssp126,2053,CESM2,3.867,5.602
Anchorage,ssp126,2054,CESM2,2.504,4.355
Anchorage,ssp126,2055,CESM2,1.404,4.721
Anchorage,ssp126,2056,CESM2,2.729,3.976
Anchorage,ssp126,2057,CESM2,1.689,3.634
Anchorage,ssp126,2058,CESM2,2.035,4.698
Anchorage,ssp126,2059,CESM2,3.797,4.476
Anchorage,ssp126,2060,CESM2,3.275,4.747
Anchorage,ssp126,2061,CESM2,4.406,4.63
Anchorage,ssp126,2062,CESM2,3.555,5.618
Anchorage,ssp126,2063,CESM2,2.187,4.886
Anchorage,ssp126,2064,CESM2,3.683,4.975
Anchorage,ssp126,2065,CESM2,4.141,5.217
Anchorage,ssp126,2066,CESM2,2.62,5.213
Anchorage,ssp126,2067,CESM2,2.434,5.196
Anchorage,ssp126,2068,CESM2,3.801,4.496
Anchorage,ssp126,2069,CESM2,4.51,4.493
Anchorage,ssp126,2070,CESM2,2.127,4.558
Anchorage,ssp126,2071,CESM2,2.963,4.74
Anchorage,ssp126,2072,CESM2,3.772,5.427
Anchorage,ssp126,2073,CESM2,4.126,4.388
Anchorage,ssp126,2074,CESM2,5.079,5.5
Anchorage,ssp126,2075,CESM2,6.111,5.807
Anchorage,ssp126,2076,CESM2,4.743,5.482
Anchorage,ssp126,2077,CESM2,3.727,5.859
Anchorage,ssp126,2078,CESM2,5.595,4.974
Anchorage,ssp126,2079,CESM2,4.726,5.172
Anchorage,ssp126,2080,CESM2,4.132,5.672
Anchorage,ssp126,2081,CESM2,5.851,4.816
Anchorage,ssp126,2082,CESM2,4.654,5.204
Anchorage,ssp126,2083,CESM2,5.885,5.401
Anchorage,ssp126,2084,CESM2,4.462,5.314
Anchorage,ssp126,2085,CESM2,5.519,5.671
Anchorage,ssp126,2086,CESM2,5.232,6.397
Anchorage,ssp126,2087,CESM2,4.182,4.213
Anchorage,ssp126,2088,CESM2,3.548,5.057
Anchorage,ssp126,2089,CESM2,3.751,5.083
Anchorage,ssp126,2090,CESM2,4.701,5.061
Anchorage,ssp126,2091,CESM2,3.599,5.464
Anchorage,ssp126,2092,CESM2,2.987,4.59
Anchorage,ssp126,2093,CESM2,4.432,4.899
Anchorage,ssp126,2094,CESM2,5.806,5.162
Anchorage,ssp126,2095,CESM2,4.179,5.237
Anchorage,ssp126,2096,CESM2,3.108,4.336
Anchorage,ssp126,2097,CESM2,3.343,4.363
Anchorage,ssp126,2098,CESM2,3.988,4.454
Anchorage,ssp126,2099,CESM2,3.874,5.385
Anchorage,ssp126,2100,CESM2,5.006,4.875
Anchorage,ssp245,2015,CESM2,1.98,4.401
Anchorage,ssp245,2016,CESM2,0.075,4.344
Anchorage,ssp245,2017,CESM2,1.02,4.519
Anchorage,ssp245,2018,CESM2,1.868,3.693
Anchorage,ssp245,2019,CESM2,1.258,4.72
Anchorage,ssp245,2020,CESM2,1.615,4.311
Anchorage,ssp245,2021,CESM2,2.609,3.989
Anchorage,ssp245,2022,CESM2,0.175,3.452
Anchorage,ssp245,2023,CESM2,3.651,4.704
Anchorage,ssp245,2024,CESM2,2.855,5.556
Anchorage,ssp245,2025,CESM2,1.409,4.351
Anchorage,ssp245,2026,CESM2,2.402,5.366
Anchorage,ssp245,2027,CESM2,2.072,5.125
Anchorage,ssp245,2028,CESM2,3.448,4.935
Anchorage,ssp245,2029,CESM2,1.203,4.822
Anchorage,ssp245,2030,CESM2,1.877,4.539
Anchorage,ssp245,2031,CESM2,1.661,4.615
Anchorage,ssp245,2032,CESM2,3.121,4.214
Anchorage,ssp245,2033,CESM2,2.73,5.612
Anchorage,ssp245,2034,CESM2,3.935,5.228
Anchorage,ssp245,2035,CESM2,0.321,4.566
Anchorage,ssp245,2036,CESM2,1.133,4.568
Anchorage,ssp245,2037,CESM2,1.284,4.5
Anchorage,ssp245,2038,CESM2,2.49,3.889
Anchorage,ssp245,2039,CESM2,2.528,4.472
Anchorage,ssp245,2040,CESM2,0.633,4.122
Anchorage,ssp245,2041,CESM2,-1.489,3.519
Anchorage,ssp245,2042,CESM2,3.032,4.51
Anchorage,ssp245,2043,CESM2,4.127,5.115
Anchorage,ssp245,2044,CESM2,4.926,4.488
Anchorage,ssp245,2045,CESM2,4.109,4.931
Anchorage,ssp245,2046,CESM2,2.048,3.541
Anchorage,ssp245,2047,CESM2,3.486,4.171
Anchorage,ssp245,2048,CESM2,3.026,4.541
Anchorage,ssp245,2049,CESM2,3.236,4.745
Anchorage,ssp245,2050,CESM2,4.017,6.447
Anchorage,ssp245,2051,CESM2,4.301,4.383
Anchorage,ssp245,2052,CESM2,4.294,4.76
Anchorage,ssp245,2053,CESM2,4.304,4.706
Anchorage,ssp245,2054,CESM2,5.064,4.823
Anchorage,ssp245,2055,CESM2,4.454,4.535
Anchorage,ssp245,2056,CESM2,2.585,4.012
Anchorage,ssp245,2057,CESM2,4.163,4.067
Anchorage,ssp245,2058,CESM2,2.962,5.663
Anchorage,ssp245,2059,CESM2,2.651,4.015
Anchorage,ssp245,2060,CESM2,3.308,4.638
Anchorage,ssp245,2061,CESM2,2.392,4.132
Anchorage,ssp245,2062,CESM2,5.992,6.19
Anchorage,ssp245,2063,CESM2,3.367,4.379
Anchorage,ssp245,2064,CESM2,5.297,5.543
Anchorage,ssp245,2065,CESM2,3.903,4.9
Anchorage,ssp245,2066,CESM2,2.508,3.444
Anchorage,ssp245,2067,CESM2,5.259,4.687
Anchorage,ssp245,2068,CESM2,5.257,5.536
Anchorage,ssp245,2069,CESM2,4.987,4.817
Anchorage,ssp245,2070,CESM2,3.786,4.6
Anchorage,ssp245,2071,CESM2,2.222,4.809
Anchorage,ssp245,2072,CESM2,2.677,3.659
Anchorage,ssp245,2073,CESM2,4.882,5.531
Anchorage,ssp245,2074,CESM2,5.424,6.007
Anchorage,ssp245,2075,CESM2,4.152,3.888
Anchorage,ssp245,2076,CESM2,3.057,4.578
Anchorage,ssp245,2077,CESM2,3.824,4.431
Anchorage,ssp245,2078,CESM2,4.805,4.541
Anchorage,ssp245,2079,CESM2,4.793,5.466
Anchorage,ssp245,2080,CESM2,5.203,4.65
Anchorage,ssp245,2081,CESM2,2.752,4.807
Anchorage,ssp245,2082,CESM2,3.632,5.39
Anchorage,ssp245,2083,CESM2,3.707,4.193
Anchorage,ssp245,2084,CESM2,2.612,4.871
Anchorage,ssp245,2085,CESM2,5.07,5.075
Anchorage,ssp245,2086,CESM2,3.492,5.035
Anchorage,ssp245,2087,CESM2,3.655,4.884
Anchorage,ssp245,2088,CESM2,4.921,5.056
Anchorage,ssp245,2089,CESM2,5.098,6.122
Anchorage,ssp245,2090,CESM2,5.997,5.003
Anchorage,ssp245,2091,CESM2,6.662,5.573
Anchorage,ssp245,2092,CESM2,4.749,5.228
Anchorage,ssp245,2093,CESM2,5.334,4.806
Anchorage,ssp245,2094,CESM2,3.514,4.441
Anchorage,ssp245,2095,CESM2,5.257,5.111
Anchorage,ssp245,2096,CESM2,5.012,5.634
Anchorage,ssp245,2097,CESM2,2.908,3.976
Anchorage,ssp245,2098,CESM2,3.626,4.765
Anchorage,ssp245,2099,CESM2,3.307,4.419
Anchorage,ssp245,2100,CESM2,7.193,5.366
Anchorage,ssp585,2015,CESM2,-0.186,3.713
Anchorage,ssp585,2016,CESM2,-1.455,3.284
Anchorage,ssp585,2017,CESM2,-0.736,4.098
Anchorage,ssp585,2018,CESM2,0.966,4.071
Anchorage,ssp585,2019,CESM2,2.714,4.136
Anchorage,ssp585,2020,CESM2,1.942,4.768
Anchorage,ssp585,2021,CESM2,1.714,3.481
Anchorage,ssp585,2022,CESM2,1.63,4.366
Anchorage,ssp585,2023,CESM2,2.568,5.274
Anchorage,ssp585,2024,CESM2,1.446,4.404
Anchorage,ssp585,2025,CESM2,-1.253,3.472
Anchorage,ssp585,2026,CESM2,1.575,4.486
Anchorage,ssp585,2027,CESM2,4.313,4.888
Anchorage,ssp585,2028,CESM2,2.467,4.599
Anchorage,ssp585,2029,CESM2,3.234,5.002
Anchorage,ssp585,2030,CESM2,0.928,4.37
Anchorage,ssp585,2031,CESM2,2.156,3.775
Anchorage,ssp585,2032,CESM2,3.032,4.682
Anchorage,ssp585,2033,CESM2,3.571,4.72
Anchorage,ssp585,2034,CESM2,1.78,4.247
Anchorage,ssp585,2035,CESM2,4.287,5.464
Anchorage,ssp585,2036,CESM2,3.755,5.627
Anchorage,ssp585,2037,CESM2,4.498,4.999
Anchorage,ssp585,2038,CESM2,0.919,4.61
Anchorage,ssp585,2039,CESM2,3.512,4.1
Anchorage,ssp585,2040,CESM2,3.718,5.032
Anchorage,ssp585,2041,CESM2,2.856,4.537
Anchorage,ssp585,2042,CESM2,5.09,5.616
Anchorage,ssp585,2043,CESM2,3.04,4.883
Anchorage,ssp585,2044,CESM2,2.248,4.05
Anchorage,ssp585,2045,CESM2,1.777,3.949
Anchorage,ssp585,2046,CESM2,2.182,3.556
Anchorage,ssp585,2047,CESM2,4.274,4.288
Anchorage,ssp585,2048,CESM2,4.624,5.163
Anchorage,ssp585,2049,CESM2,6.158,5.087
Anchorage,ssp585,2050,CESM2,2.873,4.319
Anchorage,ssp585,2051,CESM2,3.011,4.748
Anchorage,ssp585,2052,CESM2,4.267,4.534
Anchorage,ssp585,2053,CESM2,3.659,3.998
Anchorage,ssp585,2054,CESM2,3.477,4.392
Anchorage,ssp585,2055,CESM2,5.605,5.22
Anchorage,ssp585,2056,CESM2,6.322,5.364
Anchorage,ssp585,2057,CESM2,3.453,4.129
Anchorage,ssp585,2058,CESM2,4.993,5.187
Anchorage,ssp585,2059,CESM2,5.337,5.428
Anchorage,ssp585,2060,CESM2,3.803,5.196
Anchorage,ssp585,2061,CESM2,5.163,5.052
Anchorage,ssp585,2062,CESM2,2.714,4.909
Anchorage,ssp585,2063,CESM2,4.945,5.048
Anchorage,ssp585,2064,CESM2,6.521,5.409
Anchorage,ssp585,2065,CESM2,7.121,6.118
Anchorage,ssp585,2066,CESM2,6.754,5.349
Anchorage,ssp585,2067,CESM2,5.745,5.402
Anchorage,ssp585,2068,CESM2,6.222,6.173
Anchorage,ssp585,2069,CESM2,3.705,4.032
Anchorage,ssp585,2070,CESM2,6.706,5.115
Anchorage,ssp585,2071,CESM2,6.561,4.953
Anchorage,ssp585,2072,CESM2,4.542,4.677
Anchorage,ssp585,2073,CESM2,6.993,5.329
Anchorage,ssp585,2074,CESM2,5.454,6.046
Anchorage,ssp585,2075,CESM2,5.828,5.16
Anchorage,ssp585,2076,CESM2,7.049,5.996
Anchorage,ssp585,2077,CESM2,7.859,4.923
Anchorage,ssp585,2078,CESM2,5.411,4.946
Anchorage,ssp585,2079,CESM2,6.42,5.217
Anchorage,ssp585,2080,CESM2,7.074,6.286
Anchorage,ssp585,2081,CESM2,6.281,4.871
Anchorage,ssp585,2082,CESM2,4.911,4.826
Anchorage,ssp585,2083,CESM2,7.766,4.577
Anchorage,ssp585,2084,CESM2,6.42,5.268
Anchorage,ssp585,2085,CESM2,5.594,5.867
Anchorage,ssp585,2086,CESM2,6.748,5.185
Anchorage,ssp585,2087,CESM2,6.336,5.153
Anchorage,ssp585,2088,CESM2,6.76,6.404
Anchorage,ssp585,2089,CESM2,7.732,6.0
Anchorage,ssp585,2090,CESM2,6.543,5.338
Anchorage,ssp585,2091,CESM2,6.098,5.427
Anchorage,ssp585,2092,CESM2,6.883,5.699
Anchorage,ssp585,2093,CESM2,6.622,4.687
Anchorage,ssp585,2094,CESM2,6.754,5.26
Anchorage,ssp585,2095,CESM2,7.176,5.242
Anchorage,ssp585,2096,CESM2,8.269,5.947
Anchorage,ssp585,2097,CESM2,8.19,7.114
Anchorage,ssp585,2098,CESM2,7.427,4.46
Anchorage,ssp585,2099,CESM2,8.951,4.522
Anchorage,ssp585,2100,CESM2,8.421,6.575
Anchorage,historical,1850,CanESM5,-0.853,2.644
Anchorage,historical,1851,CanESM5,-1.567,2.546
Anchorage,historical,1852,CanESM5,-0.639,2.777
Anchorage,historical,1853,CanESM5,-0.337,2.816
Anchorage,historical,1854,CanESM5,-0.939,2.53
Anchorage,historical,1855,CanESM5,-2.059,2.926
Anchorage,historical,1856,CanESM5,-1.886,2.81
Anchorage,historical,1857,CanESM5,-1.414,2.476
Anchorage,historical,1858,CanESM5,-1.533,2.311
Anchorage,historical,1859,CanESM5,-0.361,2.773
Anchorage,historical,1860,CanESM5,-0.92,2.866
Anchorage,historical,1861,CanESM5,-0.773,3.051
Anchorage,historical,1862,CanESM5,-1.426,2.476
Anchorage,historical,1863,CanESM5,-2.017,2.614
Anchorage,historical,1864,CanESM5,-1.451,2.765
Anchorage,historical,1865,CanESM5,-2.284,2.602
Anchorage,historical,1866,CanESM5,-1.695,2.78
Anchorage,historical,1867,CanESM5,0.028,3.07
Anchorage,historical,1868,CanESM5,-0.863,2.54
Anchorage,historical,1869,CanESM5,1.028,3.088
Anchorage,historical,1870,CanESM5,-1.209,2.764
Anchorage,historical,1871,CanESM5,-2.524,2.319
Anchorage,historical,1872,CanESM5,-1.146,2.731
Anchorage,historical,1873,CanESM5,0.729,3.214
Anchorage,historical,1874,CanESM5,-0.308,3.011
Anchorage,historical,1875,CanESM5,-1.515,3.06
Anchorage,historical,1876,CanESM5,-0.046,2.504
Anchorage,historical,1877,CanESM5,-2.618,2.458
Anchorage,historical,1878,CanESM5,-1.327,2.542
Anchorage,historical,1879,CanESM5,0.828,2.194
Anchorage,historical,1880,CanESM5,0.688,2.435
Anchorage,historical,1881,CanESM5,1.009,3.329
Anchorage,historical,1882,CanESM5,-1.577,2.807
Anchorage,historical,1883,CanESM5,-1.591,2.687
Anchorage,historical,1884,CanESM5,-2.38,2.504
Anchorage,historical,1885,CanESM5,-0.619,2.422
Anchorage,historical,1886,CanESM5,-1.853,2.346
Anchorage,historical,1887,CanESM5,-0.985,2.602
Anchorage,historical,1888,CanESM5,-2.52,2.966
Anchorage,historical,1889,CanESM5,-3.869,2.478
Anchorage,historical,1890,CanESM5,-2.477,2.684
Anchorage,historical,1891,CanESM5,-2.065,2.876
Anchorage,historical,1892,CanESM5,-0.928,2.682
Anchorage,historical,1893,CanESM5,-1.886,2.469
Anchorage,historical,1894,CanESM5,-0.206,2.31
Anchorage,historical,1895,CanESM5,-1.881,2.503
Anchorage,historical,1896,CanESM5,-1.919,2.575
Anchorage,historical,1897,CanESM5,-1.629,2.593
Anchorage,historical,1898,CanESM5,-2.421,2.774
Anchorage,historical,1899,CanESM5,-0.817,2.675
Anchorage,historical,1900,CanESM5,0.418,3.303
Anchorage,historical,1901,CanESM5,-1.484,2.995
Anchorage,historical,1902,CanESM5,-1.714,3.119
Anchorage,historical,1903,CanESM5,-3.252,2.307
Anchorage,historical,1904,CanESM5,-2.368,2.125
Anchorage,historical,1905,CanESM5,-1.622,2.909
Anchorage,historical,1906,CanESM5,-2.507,2.747
Anchorage,historical,1907,CanESM5,-2.413,2.186
Anchorage,historical,1908,CanESM5,-1.22,2.877
Anchorage,historical,1909,CanESM5,-1.165,2.964
Anchorage,historical,1910,CanESM5,-3.447,2.202
Anchorage,historical,1911,CanESM5,-0.722,2.497
Anchorage,historical,1912,CanESM5,-1.066,2.984
Anchorage,historical,1913,CanESM5,-0.592,2.762
Anchorage,historical,1914,CanESM5,-2.045,2.645
Anchorage,historical,1915,CanESM5,-2.866,2.684
Anchorage,historical,1916,CanESM5,-1.622,2.785
Anchorage,historical,1917,CanESM5,-1.838,2.426
Anchorage,historical,1918,CanESM5,-1.342,2.655
Anchorage,historical,1919,CanESM5,0.754,3.154
Anchorage,historical,1920,CanESM5,0.339,2.811
Anchorage,historical,1921,CanESM5,0.679,2.619
Anchorage,historical,1922,CanESM5,0.344,3.035
Anchorage,historical,1923,CanESM5,0.097,2.671
Anchorage,historical,1924,CanESM5,-0.138,2.726
Anchorage,historical,1925,CanESM5,0.165,2.851
Anchorage,historical,1926,CanESM5,-0.748,2.77
Anchorage,historical,1927,CanESM5,-0.929,2.57
Anchorage,historical,1928,CanESM5,-0.287,2.996
Anchorage,historical,1929,CanESM5,-0.544,3.14
Anchorage,historical,1930,CanESM5,-0.469,2.646
Anchorage,historical,1931,CanESM5,-1.896,3.024
Anchorage,historical,1932,CanESM5,-1.731,2.477
Anchorage,historical,1933,CanESM5,-2.271,2.811
Anchorage,historical,1934,CanESM5,-2.381,3.155
Anchorage,historical,1935,CanESM5,-2.709,2.572
Anchorage,historical,1936,CanESM5,-0.993,2.666
Anchorage,historical,1937,CanESM5,-0.212,2.594
Anchorage,historical,1938,CanESM5,-1.185,2.569
Anchorage,historical,1939,CanESM5,0.425,2.583
Anchorage,historical,1940,CanESM5,1.006,3.305
Anchorage,historical,1941,CanESM5,-1.213,2.815
Anchorage,historical,1942,CanESM5,-1.898,2.604
Anchorage,historical,1943,CanESM5,-2.865,2.639
Anchorage,historical,1944,CanESM5,-0.712,3.072
Anchorage,historical,1945,CanESM5,-0.236,3.375
Anchorage,historical,1946,CanESM5,-2.505,2.684
Anchorage,historical,1947,CanESM5,1.12,2.865
Anchorage,historical,1948,CanESM5,-0.812,3.005
Anchorage,historical,1949,CanESM5,-1.717,2.069
Anchorage,historical,1950,CanESM5,0.308,2.809
Anchorage,historical,1951,CanESM5,-0.28,2.865
Anchorage,historical,1952,CanESM5,-1.814,2.426
Anchorage,historical,1953,CanESM5,-1.306,3.085
Anchorage,historical,1954,CanESM5,-0.24,2.999
Anchorage,historical,1955,CanESM5,-0.507,2.8
Anchorage,historical,1956,CanESM5,-0.652,3.015
Anchorage,historical,1957,CanESM5,-2.931,2.077
Anchorage,historical,1958,CanESM5,-1.427,2.463
Anchorage,historical,1959,CanESM5,0.26,2.692
Anchorage,historical,1960,CanESM5,0.134,2.868
Anchorage,historical,1961,CanESM5,-1.604,2.793
Anchorage,historical,1962,CanESM5,-1.38,2.97
Anchorage,historical,1963,CanESM5,0.136,2.987
Anchorage,historical,1964,CanESM5,0.498,2.922
Anchorage,historical,1965,CanESM5,0.017,2.82
Anchorage,historical,1966,CanESM5,-0.392,2.616
Anchorage,historical,1967,CanESM5,-0.003,2.585
Anchorage,historical,1968,CanESM5,-0.299,2.941
Anchorage,historical,1969,CanESM5,-2.09,2.769
Anchorage,historical,1970,CanESM5,-1.428,2.695
Anchorage,historical,1971,CanESM5,-1.26,2.797
Anchorage,historical,1972,CanESM5,-0.054,2.931
Anchorage,historical,1973,CanESM5,1.298,3.309
Anchorage,historical,1974,CanESM5,-0.238,2.486
Anchorage,historical,1975,CanESM5,-0.034,2.859
