city,lat,lon,scenario,year,tas_mean_C,tas_p10_C,tas_p90_C,pr_mean_mmday,n_models
Moscow,55.76,37.62,ssp126,2088,6.867,4.863,8.677,2.121,8.0
Moscow,55.76,37.62,ssp126,2089,6.645,5.069,7.81,2.244,8.0
Moscow,55.76,37.62,ssp126,2090,6.232,4.997,7.73,2.183,8.0
Moscow,55.76,37.62,ssp126,2091,6.576,5.201,8.361,2.057,8.0
Moscow,55.76,37.62,ssp126,2092,6.877,5.452,8.539,2.08,8.0
Moscow,55.76,37.62,ssp126,2093,7.288,6.066,8.516,2.064,8.0
Moscow,55.76,37.62,ssp126,2094,6.031,4.432,7.151,2.099,8.0
Moscow,55.76,37.62,ssp126,2095,6.066,4.131,7.731,2.049,8.0
Moscow,55.76,37.62,ssp126,2096,7.079,5.183,8.499,1.953,8.0
Moscow,55.76,37.62,ssp126,2097,6.806,5.259,8.312,2.088,8.0
Moscow,55.76,37.62,ssp126,2098,6.347,4.366,8.552,2.025,8.0
Moscow,55.76,37.62,ssp126,2099,6.951,5.098,8.699,2.125,8.0
Moscow,55.76,37.62,ssp126,2100,6.312,4.248,8.287,2.165,8.0
Moscow,55.76,37.62,ssp245,2015,5.09,3.3,7.952,1.964,8.0
Moscow,55.76,37.62,ssp245,2016,5.003,3.072,7.35,1.936,8.0
Moscow,55.76,37.62,ssp245,2017,5.867,4.435,7.529,1.99,8.0
Moscow,55.76,37.62,ssp245,2018,4.873,2.612,6.386,2.149,8.0
Moscow,55.76,37.62,ssp245,2019,4.837,3.781,6.321,2.029,8.0
Moscow,55.76,37.62,ssp245,2020,5.753,3.604,8.041,2.062,8.0
Moscow,55.76,37.62,ssp245,2021,5.119,3.61,7.335,2.06,8.0
Moscow,55.76,37.62,ssp245,2022,6.209,4.519,7.601,2.028,8.0
Moscow,55.76,37.62,ssp245,2023,5.012,2.935,7.795,1.913,8.0
Moscow,55.76,37.62,ssp245,2024,5.843,2.953,7.756,1.986,8.0
Moscow,55.76,37.62,ssp245,2025,5.782,3.503,8.311,1.884,8.0
Moscow,55.76,37.62,ssp245,2026,5.956,4.393,7.527,2.008,8.0
Moscow,55.76,37.62,ssp245,2027,5.45,3.877,7.231,2.138,8.0
Moscow,55.76,37.62,ssp245,2028,5.355,3.894,6.59,2.07,8.0
Moscow,55.76,37.62,ssp245,2029,5.873,4.775,7.625,1.937,8.0
Moscow,55.76,37.62,ssp245,2030,6.402,5.007,8.006,1.802,8.0
Moscow,55.76,37.62,ssp245,2031,6.323,4.382,8.34,2.048,8.0
Moscow,55.76,37.62,ssp245,2032,6.451,4.995,8.064,2.164,8.0
Moscow,55.76,37.62,ssp245,2033,5.918,4.018,7.524,1.914,8.0
Moscow,55.76,37.62,ssp245,2034,6.14,4.542,7.829,1.927,8.0
Moscow,55.76,37.62,ssp245,2035,6.046,4.641,8.16,2.011,8.0
Moscow,55.76,37.62,ssp245,2036,6.542,4.714,8.176,1.941,8.0
Moscow,55.76,37.62,ssp245,2037,6.706,4.664,9.19,2.068,8.0
Moscow,55.76,37.62,ssp245,2038,6.575,4.265,9.079,2.087,8.0
Moscow,55.76,37.62,ssp245,2039,6.489,4.543,8.791,1.99,8.0
Moscow,55.76,37.62,ssp245,2040,6.071,3.773,8.346,2.066,7.0
Moscow,55.76,37.62,ssp245,2041,6.452,4.924,7.98,2.179,7.0
Moscow,55.76,37.62,ssp245,2042,6.335,4.678,8.901,1.964,7.0
Moscow,55.76,37.62,ssp245,2043,6.048,4.617,7.75,1.981,7.0
Moscow,55.76,37.62,ssp245,2044,6.35,4.459,8.406,2.074,7.0
Moscow,55.76,37.62,ssp245,2045,6.769,4.369,8.817,2.027,7.0
Moscow,55.76,37.62,ssp245,2046,6.48,4.883,8.813,2.153,7.0
Moscow,55.76,37.62,ssp245,2047,7.153,6.002,8.865,2.143,7.0
Moscow,55.76,37.62,ssp245,2048,6.834,5.682,7.897,2.131,7.0
Moscow,55.76,37.62,ssp245,2049,6.387,4.772,7.978,2.092,7.0
Moscow,55.76,37.62,ssp245,2050,6.008,4.281,8.178,2.045,7.0
Moscow,55.76,37.62,ssp245,2051,7.047,5.332,9.027,2.111,7.0
Moscow,55.76,37.62,ssp245,2052,6.76,4.854,8.323,2.232,7.0
Moscow,55.76,37.62,ssp245,2053,7.163,5.686,9.073,2.257,7.0
Moscow,55.76,37.62,ssp245,2054,7.057,5.102,8.414,2.07,7.0
Moscow,55.76,37.62,ssp245,2055,7.191,5.599,9.658,2.053,7.0
Moscow,55.76,37.62,ssp245,2056,7.218,5.434,9.153,2.162,7.0
Moscow,55.76,37.62,ssp245,2057,6.425,5.027,8.004,2.194,7.0
Moscow,55.76,37.62,ssp245,2058,6.692,5.263,7.95,2.001,7.0
Moscow,55.76,37.62,ssp245,2059,7.632,5.977,9.553,2.086,7.0
Moscow,55.76,37.62,ssp245,2060,7.284,5.403,9.487,1.907,7.0
Moscow,55.76,37.62,ssp245,2061,7.408,6.099,9.059,2.187,7.0
Moscow,55.76,37.62,ssp245,2062,7.523,5.661,9.395,2.178,7.0
Moscow,55.76,37.62,ssp245,2063,7.827,6.317,9.882,2.265,7.0
Moscow,55.76,37.62,ssp245,2064,6.816,4.057,9.091,2.241,7.0
Moscow,55.76,37.62,ssp245,2065,6.794,4.892,8.857,2.172,7.0
Moscow,55.76,37.62,ssp245,2066,7.279,5.669,8.65,2.117,7.0
Moscow,55.76,37.62,ssp245,2067,7.532,5.662,9.336,2.168,7.0
Moscow,55.76,37.62,ssp245,2068,7.942,5.993,9.798,2.025,7.0
Moscow,55.76,37.62,ssp245,2069,7.657,4.497,10.587,2.052,7.0
Moscow,55.76,37.62,ssp245,2070,8.099,5.038,10.66,2.212,7.0
Moscow,55.76,37.62,ssp245,2071,7.769,5.408,10.028,2.089,7.0
Moscow,55.76,37.62,ssp245,2072,7.969,5.948,9.817,2.158,7.0
Moscow,55.76,37.62,ssp245,2073,7.19,4.678,9.292,2.111,7.0
Moscow,55.76,37.62,ssp245,2074,7.265,4.769,9.434,2.327,7.0
Moscow,55.76,37.62,ssp245,2075,7.124,4.301,9.493,2.072,7.0
Moscow,55.76,37.62,ssp245,2076,7.786,6.501,8.858,2.118,7.0
Moscow,55.76,37.62,ssp245,2077,8.088,6.146,10.317,2.184,7.0
Moscow,55.76,37.62,ssp245,2078,7.751,5.53,9.682,2.246,7.0
Moscow,55.76,37.62,ssp245,2079,8.296,6.176,10.125,2.009,7.0
Moscow,55.76,37.62,ssp245,2080,8.243,6.241,10.107,2.046,7.0
Moscow,55.76,37.62,ssp245,2081,8.165,6.158,10.079,2.082,7.0
Moscow,55.76,37.62,ssp245,2082,8.204,6.48,9.746,2.18,7.0
Moscow,55.76,37.62,ssp245,2083,8.049,5.932,10.179,2.229,7.0
Moscow,55.76,37.62,ssp245,2084,8.384,6.405,10.551,2.15,7.0
Moscow,55.76,37.62,ssp245,2085,8.038,6.086,10.782,2.397,7.0
Moscow,55.76,37.62,ssp245,2086,7.699,5.415,9.778,2.195,7.0
Moscow,55.76,37.62,ssp245,2087,7.994,5.846,11.038,2.232,7.0
Moscow,55.76,37.62,ssp245,2088,8.143,5.635,10.865,2.189,7.0
Moscow,55.76,37.62,ssp245,2089,7.822,4.788,10.163,2.383,7.0
Moscow,55.76,37.62,ssp245,2090,7.325,5.36,9.755,2.262,7.0
Moscow,55.76,37.62,ssp245,2091,8.089,6.06,10.238,2.232,7.0
Moscow,55.76,37.62,ssp245,2092,8.252,6.614,9.65,2.236,7.0
Moscow,55.76,37.62,ssp245,2093,8.531,6.281,10.547,2.067,7.0
Moscow,55.76,37.62,ssp245,2094,8.383,6.64,10.018,2.159,7.0
Moscow,55.76,37.62,ssp245,2095,8.081,6.823,9.998,2.213,7.0
Moscow,55.76,37.62,ssp245,2096,8.353,6.406,10.137,2.383,7.0
Moscow,55.76,37.62,ssp245,2097,8.223,7.059,9.557,2.031,7.0
Moscow,55.76,37.62,ssp245,2098,7.841,5.377,9.989,2.27,7.0
Moscow,55.76,37.62,ssp245,2099,8.329,6.403,9.88,2.303,7.0
Moscow,55.76,37.62,ssp245,2100,8.659,6.795,10.35,2.365,7.0
Moscow,55.76,37.62,ssp585,2015,4.388,2.616,6.722,2.007,8.0
Moscow,55.76,37.62,ssp585,2016,4.799,2.52,7.077,1.948,8.0
Moscow,55.76,37.62,ssp585,2017,5.105,4.014,6.139,1.95,8.0
Moscow,55.76,37.62,ssp585,2018,5.291,3.738,6.904,2.022,8.0
Moscow,55.76,37.62,ssp585,2019,5.329,3.521,7.426,2.131,8.0
Moscow,55.76,37.62,ssp585,2020,4.961,3.394,6.435,1.983,8.0
Moscow,55.76,37.62,ssp585,2021,6.037,4.188,7.784,1.997,8.0
Moscow,55.76,37.62,ssp585,2022,6.058,4.642,7.697,1.925,8.0
Moscow,55.76,37.62,ssp585,2023,5.33,3.005,7.613,1.962,8.0
Moscow,55.76,37.62,ssp585,2024,5.944,4.177,7.493,2.021,8.0
Moscow,55.76,37.62,ssp585,2025,5.719,4.322,7.387,2.038,8.0
Moscow,55.76,37.62,ssp585,2026,5.531,3.08,7.28,2.001,8.0
Moscow,55.76,37.62,ssp585,2027,5.557,3.218,7.784,2.156,8.0
Moscow,55.76,37.62,ssp585,2028,5.838,3.433,7.729,2.229,8.0
Moscow,55.76,37.62,ssp585,2029,6.028,3.775,8.004,2.091,8.0
Moscow,55.76,37.62,ssp585,2030,6.238,4.722,7.693,1.957,8.0
Moscow,55.76,37.62,ssp585,2031,5.802,4.041,7.36,2.268,8.0
Moscow,55.76,37.62,ssp585,2032,5.847,3.378,7.181,2.113,8.0
Moscow,55.76,37.62,ssp585,2033,5.505,3.224,7.739,2.036,8.0
Moscow,55.76,37.62,ssp585,2034,6.731,4.242,8.917,2.041,8.0
Moscow,55.76,37.62,ssp585,2035,6.838,5.248,7.757,1.996,8.0
Moscow,55.76,37.62,ssp585,2036,6.916,3.893,8.574,2.042,8.0
Moscow,55.76,37.62,ssp585,2037,6.885,5.031,8.735,1.999,8.0
Moscow,55.76,37.62,ssp585,2038,6.971,5.118,9.184,2.089,8.0
Moscow,55.76,37.62,ssp585,2039,7.283,6.016,8.937,1.989,8.0
Moscow,55.76,37.62,ssp585,2040,6.465,4.699,8.25,1.961,8.0
Moscow,55.76,37.62,ssp585,2041,7.053,5.043,9.312,2.131,8.0
Moscow,55.76,37.62,ssp585,2042,7.403,6.042,9.081,2.044,8.0
Moscow,55.76,37.62,ssp585,2043,7.467,5.71,9.548,2.069,8.0
Moscow,55.76,37.62,ssp585,2044,7.595,5.419,9.826,1.964,8.0
Moscow,55.76,37.62,ssp585,2045,7.471,5.887,9.39,1.933,8.0
Moscow,55.76,37.62,ssp585,2046,7.525,5.191,9.194,2.136,8.0
Moscow,55.76,37.62,ssp585,2047,7.261,5.878,8.232,1.958,8.0
Moscow,55.76,37.62,ssp585,2048,7.8,5.749,10.23,1.966,8.0
Moscow,55.76,37.62,ssp585,2049,7.349,5.891,8.943,2.111,8.0
Moscow,55.76,37.62,ssp585,2050,7.952,5.344,9.864,1.92,8.0
Moscow,55.76,37.62,ssp585,2051,8.25,6.722,10.018,1.941,8.0
Moscow,55.76,37.62,ssp585,2052,7.429,6.05,8.976,2.148,8.0
Moscow,55.76,37.62,ssp585,2053,7.975,6.109,10.026,1.908,8.0
Moscow,55.76,37.62,ssp585,2054,8.182,5.866,10.423,1.951,8.0
Moscow,55.76,37.62,ssp585,2055,7.757,6.365,9.208,1.911,8.0
Moscow,55.76,37.62,ssp585,2056,7.95,6.514,10.88,2.158,8.0
Moscow,55.76,37.62,ssp585,2057,8.892,6.976,10.31,2.048,8.0
Moscow,55.76,37.62,ssp585,2058,7.687,6.068,10.422,2.214,8.0
Moscow,55.76,37.62,ssp585,2059,8.05,5.682,9.577,2.131,8.0
Moscow,55.76,37.62,ssp585,2060,9.106,6.761,10.896,2.023,8.0
Moscow,55.76,37.62,ssp585,2061,8.423,6.88,10.041,2.027,8.0
Moscow,55.76,37.62,ssp585,2062,8.85,6.658,10.616,2.128,8.0
Moscow,55.76,37.62,ssp585,2063,8.418,6.867,9.948,2.015,8.0
Moscow,55.76,37.62,ssp585,2064,9.104,6.74,11.36,2.056,8.0
Moscow,55.76,37.62,ssp585,2065,9.279,6.269,11.597,2.125,8.0
Moscow,55.76,37.62,ssp585,2066,8.537,5.957,10.44,1.997,8.0
Moscow,55.76,37.62,ssp585,2067,9.086,7.732,11.03,2.186,8.0
Moscow,55.76,37.62,ssp585,2068,8.816,6.659,11.058,2.107,8.0
Moscow,55.76,37.62,ssp585,2069,9.399,6.997,11.359,1.855,8.0
Moscow,55.76,37.62,ssp585,2070,9.613,7.005,12.956,2.067,8.0
Moscow,55.76,37.62,ssp585,2071,9.719,8.144,11.333,2.058,8.0
Moscow,55.76,37.62,ssp585,2072,10.286,8.133,12.47,2.155,8.0
Moscow,55.76,37.62,ssp585,2073,9.935,7.596,11.982,2.149,8.0
Moscow,55.76,37.62,ssp585,2074,10.072,8.253,11.655,2.119,8.0
Moscow,55.76,37.62,ssp585,2075,9.898,6.738,12.129,2.13,8.0
Moscow,55.76,37.62,ssp585,2076,10.059,8.819,11.865,2.072,8.0
Moscow,55.76,37.62,ssp585,2077,10.179,7.502,12.247,2.172,8.0
Moscow,55.76,37.62,ssp585,2078,10.107,6.663,12.354,1.938,8.0
Moscow,55.76,37.62,ssp585,2079,10.249,7.402,12.887,2.135,8.0
Moscow,55.76,37.62,ssp585,2080,10.29,8.586,12.014,2.077,8.0
Moscow,55.76,37.62,ssp585,2081,10.722,8.877,12.742,2.228,8.0
Moscow,55.76,37.62,ssp585,2082,10.095,6.881,13.564,2.156,8.0
Moscow,55.76,37.62,ssp585,2083,10.532,8.026,13.273,2.256,8.0
Moscow,55.76,37.62,ssp585,2084,10.547,8.031,12.951,1.971,8.0
Moscow,55.76,37.62,ssp585,2085,10.372,7.755,12.466,2.162,8.0
Moscow,55.76,37.62,ssp585,2086,10.581,8.482,12.677,2.102,8.0
Moscow,55.76,37.62,ssp585,2087,11.496,9.296,13.592,2.136,8.0
Moscow,55.76,37.62,ssp585,2088,11.231,8.975,13.243,2.015,8.0
Moscow,55.76,37.62,ssp585,2089,11.35,8.609,13.344,2.357,8.0
Moscow,55.76,37.62,ssp585,2090,11.833,9.065,13.735,2.224,8.0
Moscow,55.76,37.62,ssp585,2091,12.014,10.042,13.449,2.142,8.0
Moscow,55.76,37.62,ssp585,2092,11.775,9.418,14.027,2.204,8.0
Moscow,55.76,37.62,ssp585,2093,12.018,8.452,14.178,2.156,8.0
Moscow,55.76,37.62,ssp585,2094,12.001,9.106,14.869,2.082,8.0
Moscow,55.76,37.62,ssp585,2095,11.878,8.428,14.448,2.213,8.0
Moscow,55.76,37.62,ssp585,2096,12.267,9.272,14.547,2.08,8.0
Moscow,55.76,37.62,ssp585,2097,12.285,9.237,15.072,2.278,8.0
Moscow,55.76,37.62,ssp585,2098,11.799,9.311,14.82,2.094,8.0
Moscow,55.76,37.62,ssp585,2099,12.397,10.301,14.782,2.106,8.0
Moscow,55.76,37.62,ssp585,2100,12.364,9.707,14.732,2.17,8.0
Mumbai,19.08,72.88,historical,1850,25.692,24.088,26.704,2.171,8.0
Mumbai,19.08,72.88,historical,1851,25.791,24.214,27.058,1.821,8.0
Mumbai,19.08,72.88,historical,1852,26.12,24.532,27.451,1.766,8.0
Mumbai,19.08,72.88,historical,1853,26.049,24.571,27.324,1.833,8.0
Mumbai,19.08,72.88,historical,1854,26.037,24.732,27.121,1.774,8.0
Mumbai,19.08,72.88,historical,1855,25.998,24.768,26.962,2.081,8.0
Mumbai,19.08,72.88,historical,1856,26.137,24.67,27.448,1.632,8.0
Mumbai,19.08,72.88,historical,1857,25.947,24.662,27.234,1.921,8.0
Mumbai,19.08,72.88,historical,1858,26.23,24.827,27.578,1.733,8.0
Mumbai,19.08,72.88,historical,1859,25.881,24.238,27.114,2.282,8.0
Mumbai,19.08,72.88,historical,1860,25.868,24.36,27.073,1.792,8.0
Mumbai,19.08,72.88,historical,1861,25.968,24.56,27.101,1.911,8.0
Mumbai,19.08,72.88,historical,1862,25.862,24.426,26.951,1.755,8.0
Mumbai,19.08,72.88,historical,1863,25.974,24.666,27.167,2.013,8.0
Mumbai,19.08,72.88,historical,1864,25.915,24.354,27.058,1.748,8.0
Mumbai,19.08,72.88,historical,1865,26.107,24.695,27.094,2.226,8.0
Mumbai,19.08,72.88,historical,1866,25.882,24.482,26.997,2.24,8.0
Mumbai,19.08,72.88,historical,1867,26.045,24.505,26.976,2.284,8.0
Mumbai,19.08,72.88,historical,1868,25.938,24.645,26.884,1.89,8.0
Mumbai,19.08,72.88,historical,1869,25.952,24.562,27.171,1.674,8.0
Mumbai,19.08,72.88,historical,1870,26.038,24.427,27.47,2.06,8.0
Mumbai,19.08,72.88,historical,1871,25.951,24.264,27.194,1.817,8.0
Mumbai,19.08,72.88,historical,1872,26.096,24.949,26.934,2.028,8.0
Mumbai,19.08,72.88,historical,1873,26.015,24.823,27.073,1.872,8.0
Mumbai,19.08,72.88,historical,1874,26.106,24.552,27.469,1.856,8.0
Mumbai,19.08,72.88,historical,1875,25.965,24.471,27.26,1.917,8.0
Mumbai,19.08,72.88,historical,1876,25.935,24.237,27.224,2.048,8.0
Mumbai,19.08,72.88,historical,1877,25.96,24.54,27.197,2.277,8.0
Mumbai,19.08,72.88,historical,1878,25.734,24.395,26.711,2.011,8.0
Mumbai,19.08,72.88,historical,1879,26.065,24.568,27.302,1.781,8.0
Mumbai,19.08,72.88,historical,1880,25.947,24.249,27.372,1.958,8.0
Mumbai,19.08,72.88,historical,1881,26.015,24.529,27.107,2.0,8.0
Mumbai,19.08,72.88,historical,1882,26.025,24.756,27.197,1.898,8.0
Mumbai,19.08,72.88,historical,1883,25.845,24.157,27.251,2.082,8.0
Mumbai,19.08,72.88,historical,1884,25.35,23.994,26.552,1.815,8.0
Mumbai,19.08,72.88,historical,1885,25.811,24.166,27.009,1.785,8.0
Mumbai,19.08,72.88,historical,1886,25.96,24.368,27.363,2.089,8.0
Mumbai,19.08,72.88,historical,1887,25.734,24.289,26.905,2.083,8.0
Mumbai,19.08,72.88,historical,1888,25.988,24.638,26.864,1.963,8.0
Mumbai,19.08,72.88,historical,1889,26.126,25.043,27.111,1.817,8.0
Mumbai,19.08,72.88,historical,1890,25.917,24.658,27.47,1.94,8.0
Mumbai,19.08,72.88,historical,1891,25.946,24.391,27.242,2.14,8.0
Mumbai,19.08,72.88,historical,1892,25.834,24.436,26.852,1.961,8.0
Mumbai,19.08,72.88,historical,1893,26.028,24.53,27.545,2.105,8.0
Mumbai,19.08,72.88,historical,1894,26.181,24.717,27.334,1.887,8.0
Mumbai,19.08,72.88,historical,1895,25.935,24.486,27.084,1.906,8.0
Mumbai,19.08,72.88,historical,1896,25.956,24.325,27.148,1.895,8.0
Mumbai,19.08,72.88,historical,1897,26.05,24.718,27.358,2.078,8.0
Mumbai,19.08,72.88,historical,1898,25.995,24.818,26.852,2.368,8.0
Mumbai,19.08,72.88,historical,1899,25.935,24.887,26.813,2.218,8.0
Mumbai,19.08,72.88,historical,1900,26.083,24.788,27.281,2.335,8.0
Mumbai,19.08,72.88,historical,1901,25.997,24.634,27.19,2.009,8.0
Mumbai,19.08,72.88,historical,1902,25.874,24.169,26.94,2.068,8.0
Mumbai,19.08,72.88,historical,1903,25.793,24.582,26.851,1.674,8.0
Mumbai,19.08,72.88,historical,1904,26.052,24.674,27.221,1.825,8.0
Mumbai,19.08,72.88,historical,1905,26.106,24.95,27.123,2.123,8.0
Mumbai,19.08,72.88,historical,1906,25.924,23.985,27.208,1.679,8.0
Mumbai,19.08,72.88,historical,1907,25.895,24.113,27.321,1.872,8.0
Mumbai,19.08,72.88,historical,1908,26.099,24.883,27.19,1.584,8.0
Mumbai,19.08,72.88,historical,1909,26.111,24.698,27.233,2.031,8.0
Mumbai,19.08,72.88,historical,1910,26.108,24.725,27.179,1.439,8.0
Mumbai,19.08,72.88,historical,1911,26.139,24.907,27.295,1.762,8.0
Mumbai,19.08,72.88,historical,1912,26.091,24.551,27.527,1.915,8.0
Mumbai,19.08,72.88,historical,1913,26.224,24.759,27.543,1.904,8.0
Mumbai,19.08,72.88,historical,1914,26.093,24.764,27.456,1.933,8.0
Mumbai,19.08,72.88,historical,1915,25.852,24.507,27.025,1.784,8.0
Mumbai,19.08,72.88,historical,1916,25.918,24.466,27.101,2.422,8.0
Mumbai,19.08,72.88,historical,1917,26.094,24.827,27.046,2.209,8.0
Mumbai,19.08,72.88,historical,1918,26.175,25.07,27.18,1.83,8.0
Mumbai,19.08,72.88,historical,1919,26.089,25.14,27.08,1.762,8.0
Mumbai,19.08,72.88,historical,1920,26.091,24.762,27.226,1.751,8.0
Mumbai,19.08,72.88,historical,1921,26.093,24.668,27.31,1.719,8.0
Mumbai,19.08,72.88,historical,1922,26.508,24.963,27.935,1.514,8.0
Mumbai,19.08,72.88,historical,1923,26.423,24.896,27.739,1.951,8.0
Mumbai,19.08,72.88,historical,1924,25.888,24.446,27.095,2.059,8.0
Mumbai,19.08,72.88,historical,1925,26.112,24.907,27.196,1.685,8.0
Mumbai,19.08,72.88,historical,1926,26.194,24.803,27.717,2.145,8.0
Mumbai,19.08,72.88,historical,1927,26.408,25.034,27.427,1.527,8.0
Mumbai,19.08,72.88,historical,1928,26.434,24.85,27.921,1.529,8.0
Mumbai,19.08,72.88,historical,1929,26.315,24.81,27.519,2.123,8.0
Mumbai,19.08,72.88,historical,1930,26.076,24.715,27.224,1.863,8.0
Mumbai,19.08,72.88,historical,1931,25.941,24.924,26.825,1.824,8.0
Mumbai,19.08,72.88,historical,1932,26.023,24.636,27.247,1.919,8.0
Mumbai,19.08,72.88,historical,1933,26.103,24.609,27.168,1.794,8.0
Mumbai,19.08,72.88,historical,1934,26.279,24.617,27.401,1.913,8.0
Mumbai,19.08,72.88,historical,1935,26.355,24.945,27.685,1.942,8.0
Mumbai,19.08,72.88,historical,1936,26.035,24.931,26.896,1.787,8.0
Mumbai,19.08,72.88,historical,1937,26.004,24.504,27.206,2.094,8.0
Mumbai,19.08,72.88,historical,1938,26.066,24.583,27.257,1.804,8.0
Mumbai,19.08,72.88,historical,1939,26.292,24.793,27.647,1.791,8.0
Mumbai,19.08,72.88,historical,1940,26.421,25.002,27.633,2.111,8.0
Mumbai,19.08,72.88,historical,1941,26.222,24.744,27.287,1.822,8.0
Mumbai,19.08,72.88,historical,1942,26.143,24.698,27.242,1.84,8.0
Mumbai,19.08,72.88,historical,1943,26.304,24.799,27.52,1.88,8.0
Mumbai,19.08,72.88,historical,1944,26.17,24.944,27.208,2.263,8.0
Mumbai,19.08,72.88,historical,1945,26.191,24.869,27.361,1.708,8.0
Mumbai,19.08,72.88,historical,1946,26.197,25.115,27.123,1.65,8.0
Mumbai,19.08,72.88,historical,1947,26.276,25.235,27.248,2.047,8.0
Mumbai,19.08,72.88,historical,1948,26.52,24.857,27.702,1.633,8.0
Mumbai,19.08,72.88,historical,1949,26.5,25.201,27.674,2.067,8.0
Mumbai,19.08,72.88,historical,1950,26.181,25.016,27.16,1.826,8.0
Mumbai,19.08,72.88,historical,1951,26.294,25.037,27.497,1.76,8.0
Mumbai,19.08,72.88,historical,1952,26.31,24.927,27.492,1.999,8.0
Mumbai,19.08,72.88,historical,1953,26.135,24.811,27.16,2.162,8.0
Mumbai,19.08,72.88,historical,1954,26.004,24.848,26.945,1.902,8.0
Mumbai,19.08,72.88,historical,1955,26.313,24.95,27.629,1.691,8.0
Mumbai,19.08,72.88,historical,1956,26.25,24.884,27.316,1.791,8.0
Mumbai,19.08,72.88,historical,1957,26.387,24.965,27.362,1.866,8.0
Mumbai,19.08,72.88,historical,1958,26.237,24.961,27.234,1.875,8.0
Mumbai,19.08,72.88,historical,1959,26.186,24.855,27.338,1.992,8.0
Mumbai,19.08,72.88,historical,1960,26.238,24.731,27.504,1.933,8.0
Mumbai,19.08,72.88,historical,1961,26.171,24.623,27.175,1.992,8.0
Mumbai,19.08,72.88,historical,1962,26.205,25.004,27.283,1.891,8.0
Mumbai,19.08,72.88,historical,1963,26.071,24.639,27.447,1.961,8.0
Mumbai,19.08,72.88,historical,1964,26.204,24.897,27.558,1.873,8.0
Mumbai,19.08,72.88,historical,1965,26.058,25.155,27.168,1.913,8.0
Mumbai,19.08,72.88,historical,1966,26.126,24.862,27.22,1.915,8.0
Mumbai,19.08,72.88,historical,1967,26.261,24.969,27.408,1.696,8.0
Mumbai,19.08,72.88,historical,1968,26.069,24.791,27.107,2.139,8.0
Mumbai,19.08,72.88,historical,1969,26.189,24.425,27.549,1.817,8.0
Mumbai,19.08,72.88,historical,1970,26.351,24.625,27.75,2.375,8.0
Mumbai,19.08,72.88,historical,1971,26.167,24.701,27.262,1.86,8.0
Mumbai,19.08,72.88,historical,1972,26.168,24.674,27.408,1.785,8.0
Mumbai,19.08,72.88,historical,1973,26.363,25.063,27.416,1.545,8.0
Mumbai,19.08,72.88,historical,1974,26.223,24.884,27.485,2.349,8.0
Mumbai,19.08,72.88,historical,1975,26.133,24.661,27.445,2.177,8.0
Mumbai,19.08,72.88,historical,1976,26.04,24.962,26.736,1.965,8.0
Mumbai,19.08,72.88,historical,1977,26.319,25.227,27.316,2.137,8.0
Mumbai,19.08,72.88,historical,1978,26.473,24.99,28.084,1.665,8.0
Mumbai,19.08,72.88,historical,1979,26.398,24.862,27.747,1.804,8.0
Mumbai,19.08,72.88,historical,1980,26.342,24.975,27.447,1.735,8.0
Mumbai,19.08,72.88,historical,1981,26.274,24.965,27.307,1.758,8.0
Mumbai,19.08,72.88,historical,1982,26.231,24.886,27.211,1.918,8.0
Mumbai,19.08,72.88,historical,1983,26.306,25.02,27.394,1.764,8.0
Mumbai,19.08,72.88,historical,1984,26.536,25.103,28.054,1.615,8.0
Mumbai,19.08,72.88,historical,1985,26.443,24.849,27.778,1.914,8.0
Mumbai,19.08,72.88,historical,1986,26.388,24.908,27.867,2.366,8.0
Mumbai,19.08,72.88,historical,1987,26.159,24.832,27.31,1.964,8.0
Mumbai,19.08,72.88,historical,1988,26.441,25.215,27.505,1.958,8.0
Mumbai,19.08,72.88,historical,1989,26.344,24.832,27.896,2.033,8.0
Mumbai,19.08,72.88,historical,1990,26.569,25.14,27.816,2.333,8.0
Mumbai,19.08,72.88,historical,1991,26.304,24.718,27.563,2.558,8.0
Mumbai,19.08,72.88,historical,1992,25.863,24.127,27.058,1.754,8.0
Mumbai,19.08,72.88,historical,1993,26.23,24.802,27.475,1.988,8.0
Mumbai,19.08,72.88,historical,1994,26.318,24.794,27.859,1.928,8.0
Mumbai,19.08,72.88,historical,1995,26.402,25.061,27.244,1.962,8.0
Mumbai,19.08,72.88,historical,1996,26.503,25.227,27.713,1.952,8.0
Mumbai,19.08,72.88,historical,1997,26.642,25.605,27.573,2.049,8.0
Mumbai,19.08,72.88,historical,1998,26.316,25.016,27.287,2.181,8.0
Mumbai,19.08,72.88,historical,1999,26.446,25.088,27.526,2.48,8.0
Mumbai,19.08,72.88,historical,2000,26.307,24.887,27.45,2.159,8.0
Mumbai,19.08,72.88,historical,2001,26.865,25.605,28.155,1.886,8.0
Mumbai,19.08,72.88,historical,2002,27.003,25.644,28.513,1.901,8.0
Mumbai,19.08,72.88,historical,2003,26.644,25.055,28.14,2.029,8.0
Mumbai,19.08,72.88,historical,2004,26.936,26.067,27.639,2.009,8.0
Mumbai,19.08,72.88,historical,2005,26.746,25.499,27.965,1.909,8.0
Mumbai,19.08,72.88,historical,2006,26.949,25.413,28.27,1.818,8.0
Mumbai,19.08,72.88,historical,2007,26.848,25.338,28.139,2.066,8.0
Mumbai,19.08,72.88,historical,2008,26.696,25.452,27.848,2.123,8.0
